what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127264205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127343319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366127354607
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366127355230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127415819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127416145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127417097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127749056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127784539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127803062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366127905647
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1366127905765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366127908681
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366127913730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127982991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127983749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366127984710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128040424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128043543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128054439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128057243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128063017
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366128063530
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366128065811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128068240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128068960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128069689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128080701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128082456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128085327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128094317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128095083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128096102
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366128097980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128121239
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366128122316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128123727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128128573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128131937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366128142566
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366128155240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366131413810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366132026498
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366132173647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366132179402
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1366132186896
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366132190477
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366132196133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366132200189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366132226964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366132411367
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366132414571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366132587601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366132590956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366132591935
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1366132617395
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1366132619640
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1366132619659
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1366132620010
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1366132620027
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1366132620033
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1366132620072
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1366132620074
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1366132620256
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1366132628726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366132630450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366132662600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366133091148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366133116371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366133119858
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366133127228
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366133132520
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1366133132945
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1366133132945
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1366133132946
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1366133132946
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1366133132947
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1366133132948
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1366133132948
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1366133132949
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1366133132950
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1366133132951
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1366133132951
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1366133132952
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1366133132953
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1366133132954
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1366133132954
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1366133132955
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1366133132955
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1366133132956
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1366133132956
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1366133132957
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1366133132958
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1366133132958
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1366133132959
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1366133132960
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1366133132965
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1366133132966
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1366133132968
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1366133132968
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1366133132969
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1366133132970
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1366133132977
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1366133132977
